,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20
48,Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461224745359441e-05,8.461224745359441e-05,8.461224745359441e-05,8.461224745359441e-05,0.00016922449490718882,0.00016922449490718882,0.00042306123726797205,0.0005922857321751609,0.0005922857321751609,0.0013537959592575105,0.0015230204541646993,0.0015230204541646993,0.0016922449490718882,0.0020306939388862657,0.0024537551761542376,0.003299877650690182,0.004569061362494098,0.005076734847215664,0.0063459185590195805,0.007530490023369902,0.009645796209709762,0.014637918809471833,0.016668612748358097,0.01920698017196593,0.023522204792099245,0.026399021205521456,0.026399021205521456,0.033337225496716194,0.03579098067287043,0.038498572591385456,0.04188306248952923,0.046790572841837706,0.04856743003836319,0.05042889948234227,0.052713430163589314,0.053136491400857286,0.0544056751126612
49,Western Sahara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696465940100112,0.006696465940100112,0.006696465940100112,0.006696465940100112,0.006696465940100112
50,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.000337469585553602,0.001349878342214408,0.002699756684428816,0.006074452539964836,0.008774209224393651,0.017548418448787302,0.026322627673180953,0.028347445186502566,0.03880900233866423,0.04589586363528987,0.053995133688576315,0.06546909959739879,0.07930535260509647,0.08402992680284689,0.08942944017170452,0.09786617981054457,0.11102749364713504,0.13735012132031602,0.14308710427472723,0.16266034023683615,0.17953381951451625,0.19269513335110672,0.22374233522203812,0.24837761496745106,0.2598515808762735,0.2773999993250608,0.2811121647661505,0.2878615564772225,0.2973107048727233,0.31080948829486743
51,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029588191550007,0.00029588191550007,0.00029588191550007,0.00029588191550007,0.00059176383100014,0.00059176383100014,0.00088764574650021,0.00088764574650021,0.00088764574650021,0.00108490035683359,0.00108490035683359,0.00108490035683359,0.0014794095775003502,0.0014794095775003502,0.00226842801883387,0.00276156454466732,0.00276156454466732,0.00276156454466732,0.00433960142733436,0.00433960142733436,0.00522724717383457,0.00641077483583485,0.00710116597200168,0.00858057554950203,0.009172339380502171,0.012032531230336182,0.01627350535250385,0.017950169540337582,0.02061310677983821,0.026925254310506373,0.029390936939673623,0.03540720255484171,0.039450922066676004,0.04369189618884367,0.05138482599184549,0.05759834621734696,0.0632201026118483,0.07071577780451674,0.08107164484701919,0.09132888458435494
52,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005876890889643744,0.013516849046180609,0.019393739935824352,0.019393739935824352,0.021156807202717474,0.024095252647539346,0.027621387181325594,0.02879676535925434,0.02879676535925434,0.030559832626147466,0.03232289989304059,0.03526134533786246,0.04995357256197182,0.04995357256197182,0.05583046345161556,0.06464579978608118,0.114599372348053,0.114599372348053,0.114599372348053,0.12341470868251861,0.1257654650383761,0.1257654650383761,0.13399311228387734,0.15044840677487983,0.16337756673209605,0.16749139035484667,0.17924517213413416,0.19628815571410102,0.22155878653956912,0.23037412287403472,0.24624172827607282,0.26916160274568346,0.27386311545739844,0.27974000634704216,0.29325685539322277,0.3026598808166528,0.3332197134428002,0.334395091620729,0.3778840842040927,0.39492706778405956,0.4043300932074895,0.41138236227506203,0.44429295125706697,0.4766158511501076,0.4836681202176801,0.5212802219114
53,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656506758547575,0.0024847601378213623,0.004969520275642725,0.004969520275642725,0.011595547309833025,0.021534587861118476,0.021534587861118476,0.02733236151603499,0.03809965544659422,0.04058441558441559,0.055492976411343764,0.055492976411343764,0.06957328385899815,0.07868407103100981,0.09607739199575935,0.10270341902994964,0.10932944606413995,0.12092499337397297,0.13417704744235356,0.14825735489000796,0.17724622316459052,0.19049827723297114,0.21700238536973232,0.265041081367612,0.29485820302146837,0.32798833819241985,0.35283593957063347,0.36940100715610924,0.3851378213623112,0.409157169361251,0.4356612774980122,0.4671349059104162
54,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025067808421780916,0.00025067808421780916,0.00025067808421780916,0.00025067808421780916,0.0007520342526534275,0.0007520342526534275,0.0007520342526534275,0.0007520342526534275,0.0010027123368712366,0.0010027123368712366,0.0010027123368712366,0.0032588150948315193,0.0037601712632671378,0.0037601712632671378,0.00601627402122742,0.00601627402122742,0.00626695210544523,0.0075203425265342756,0.008272376779187704,0.008272376779187704,0.008523054863405512,0.00952576720027675,0.010027123368712367,0.010779157621365795,0.01228322612667265,0.013536616547761697,0.01529136313728636,0.017547465895246642,0.018800856316335688,0.019803568653206927,0.02080628099007816,0.022561027579602825,0.022811705663820635,0.025819842674434344,0.02757458926395901,0.029329335853483674,0.03359086328518643,0.03885510305376042,0.04060984964328509,0.0436179866538988,0.04712747983294813,0.0491329045066906,0.05289307576995774,0.0546478223594824
55,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4861706756168812e-05,2.4861706756168812e-05,0.00012430853378084405,0.00017403194729318167,0.00017403194729318167,0.00032320218783019457,0.0004723724283672074,0.0006464043756603891,0.000795574616197402,0.0008701597364659083,0.0008701597364659083,0.0009944682702467524,0.0013425321648331157,0.0014917024053701287,0.0014917024053701287,0.0017651811796879856,0.0017651811796879856,0.0017651811796879856,0.0025110323823730497,0.0027347877431785693,0.002883957983715582,0.0030828516377649326,0.0038287028404499967,0.004077319908011685,0.004773447697184412,0.005171235005283113,0.005320405245820126,0.005792777674187333,0.006613213997140903,0.007856299334949345,0.008602150537634409,0.009497171980856485,0.011386661694325315,0.012580023618621419,0.01359935359562434,0.01566287525638635,0.017254024488781154,0.018099322518490894,0.01919323761576232,0.020386599540058423,0.021828578531916217,0.023892100192678227,0.025632419665610043,0.027894834980421408,0.029883771520914912,0.030629622723599974
56,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011553294190772614,0.00011553294190772614,0.00011553294190772614,0.00011553294190772614,0.00011553294190772614,0.00023106588381545227,0.0003465988257231784,0.00046213176763090454,0.000808730593354083,0.0011553294190772615,0.0011553294190772615,0.0013863953028927136,0.001732994128615892,0.002310658838154523,0.004274718850585867,0.004967916502032224,0.0070475094563712945,0.0070475094563712945,0.00866497064307946,0.009127102410710365,0.011553294190772613,0.014557150680373493,0.017907605995697552,0.024608516626345667,0.025186181335884298,0.028883235476931536,0.03512201433994874,0.04933256619459906,0.061116926269187126,0.082259454638301,0.10201558770452218,0.1237357807831747,0.14302978208176495,0.2736975393794032,0.3111302125575065,0.35064247868994886,0.4181137167640609,0.4906684042821129,0.5424271622567742,0.6190255027415966,0.7038266821018676,0.7922093826612782,0.8581786924905898,0.9070491269175579,0.9739427002821314,1.0287053147463936,1.0684486467626513,1.0864717857002566,1.1516323649362141
57,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,9.800904427460567e-05,0.0007840723541968454,0.0016661537526682963,0.0033323075053365925,0.0050964703022794945,0.006762624054947791,0.00833076876334148,0.00833076876334148,0.010977012958755835,0.01244714862287492,0.015093392818289272,0.016857555615232174,0.020777917386216403,0.023032125404532332,0.024110224891552994,0.02538434246712287,0.02626642386559432,0.026854478131241952,0.027246514308340374,0.029304704238107094,0.030382803725127756,0.03165692130069763,0.033813120274738956,0.03420515645183738,0.0345971926289358,0.03508723785030883,0.036459364470153306
58,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023416132778839306,0.002575774605672324,0.00608819452249822,0.010068937094900901,0.010537259750477689,0.010537259750477689,0.010537259750477689,0.013113034356150011,0.013113034356150011,0.013113034356150011,0.013581357011726799,0.013581357011726799,0.014283840995091977,0.014986324978457156,0.014986324978457156,0.016157131617399123,0.0168596156007643,0.018732906223071444,0.018732906223071444,0.02435277808999288,0.026226068712300023,0.028801843317972347,0.0304409726124911,0.033250908545951814,0.03465587651268218,0.0372316511183545,0.04121239369075718,0.0440223296242179,0.04425649095200629,0.044724813607583076,0.04566145891873665,0.04870555617998576,0.05268629875238844,0.05502791203027237,0.059711138586040234,0.062286913191712555,0.0676726237308456,0.0742291409089206,0.08008317410363043,0.09764527368775991,0.11216327601064029,0.13019369825034655,0.1557172829792814,0.17398186654677605,0.20020793525907607,0.2130868082874377
59,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014651070114161138,0.00014651070114161138,0.00014651070114161138,0.00014651070114161138,0.00014651070114161138,0.00029302140228322276,0.00029302140228322276,0.00029302140228322276,0.0005860428045664455,0.001465107011416114,0.001904639114840948,0.001904639114840948,0.001904639114840948,0.002344171218265782,0.0032232354251154507,0.0032232354251154507,0.004688342436531564,0.004688342436531564,0.006006938746806067,0.008937152769638294,0.008937152769638294,0.011281323987904077,0.013625495206169859,0.016116177125577252,0.016116177125577252,0.017581284136993367,0.019485923251834316,0.02300218007923299,0.023881244286082657,0.02739750111348133,0.03633465388311963,0.039118357204810245,0.04659040296303242,0.048788063480156595,0.05391593802011299,0.05728568414637005,0.060362408870343894,0.06417168710002578,0.06534377270915868,0.06886002953655736,0.07017862584683186,0.07237628636395603,0.07442743617993859,0.07618556459363793,0.07721113950162921,0.07926228931761177,0.08028786422560304,0.08439016385756816,0.08526922806441783
60,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039164848764936493,0.00039164848764936493,0.0007832969752987299,0.0007832969752987299,0.0007832969752987299,0.001174945462948095,0.001174945462948095,0.001174945462948095,0.00234989092589619,0.002937363657370237,0.0031331879011949194,0.0031331879011949194,0.0031331879011949194,0.0031331879011949194,0.0031331879011949194,0.0035248363888442844,0.0035248363888442844,0.0035248363888442844,0.003720660632668967,0.003720660632668967,0.004308133364143015,0.004308133364143015,0.00469978185179238,0.007637145509162616,0.00939956370358476,0.00939956370358476,0.01018286067888349,0.010770333410357536,0.012924400092429043,0.01644923648127333,0.019386600138643566,0.02134484257689039,0.025652975941033405,0.029765285061351735,0.03270264871872197,0.035052539644618165,0.03759825481433904,0.04112309120318332,0.04523540032350165,0.049347709443819984,0.054243315539437044,0.05835562465975538,0.0648178247059699,0.0726507944589572,0.08205035816254196,0.08949167942787989
61,Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003470944721734362,0.0010412834165203085,0.0010412834165203085,0.0024296613052140533,0.0027767557773874896,0.0027767557773874896,0.0027767557773874896,0.0027767557773874896,0.0052064170826015424,0.006247700499121851,0.008330267332162468,0.09093875170944028,0.09093875170944028,0.11107023109549957,0.11697083712244799,0.1391848833415479,0.15237447328413847,0.15237447328413847,0.15688670142239314,0.15966345719978065,0.163134401921515,0.1669524411154228,0.17146466925367748,0.17389433055889153,0.18257169236322743,0.18638973155713523,0.19055486522321646,0.19506709336147113,0.20478573858232735,0.22005789535795853,0.24053646921619126,0.2710807827674537,0.2898238842648192,0.32939265409259094,0.37312655758644386,0.45990017562980295,0.5567395333661916,0.635877073021735,0.7139733292607582,0.767078783503294,0.8246964658840843
62,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.872418378077473e-05,2.872418378077473e-05,2.872418378077473e-05,0.00014362091890387366,0.00014362091890387366,0.00014362091890387366,0.00031596602158852203,0.00043086275671162094,0.0005744836756154946,0.0006032078593962693,0.0012925882701348627,0.0024702798051466266,0.0029585909294197973,0.0029585909294197973,0.003389453686131418,0.004911835426512479,0.004911835426512479,0.007870426355932277,0.009881119220586506,0.011259880042063694,0.014678057911975887,0.016142991284795398,0.02203144895985422,0.025851765402697256,0.029068873986144026,0.0317114988939753,0.034555193088272,0.037312714731226375,0.04173623903346568,0.044895899249350904,0.049405596102932534,0.054145086426760365,0.05856861072899967,0.06258999645830814,0.06899548944142089,0.07482649874891817,0.08028409366726537,0.0842193068452315,0.09441639208740654
63,Syria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7140702122091396e-05,5.7140702122091396e-05,5.7140702122091396e-05,0.00028570351061045696,0.00028570351061045696,0.00028570351061045696,0.00028570351061045696,0.0005142663190988225,0.0005714070212209139,0.0005714070212209139,0.0005714070212209139,0.0009142512339534623,0.0009142512339534623,0.0009142512339534623,0.0010856733403197365,0.0010856733403197365,0.0010856733403197365,0.0010856733403197365,0.0010856733403197365
64,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1856900959424854e-05,1.1856900959424854e-05,5.928450479712427e-05,5.928450479712427e-05,7.114140575654913e-05,0.00021342421726964738,0.0005572743450929682,0.0011619762940236356,0.002276524984209572,0.004256627444433523,0.007944123642814651,0.01465512958584912,0.0181292015669606,0.022196118596043327,0.028847840034280668,0.04302869358175279,0.06756062166680282,0.08776478090166277,0.10928505614301888,0.1283746666876929,0.16043572688197769,0.18590435014282228,0.21502489889916973,0.24805822497212737,0.28378306756287447,0.32095445207067136,0.3582799762909408,0.40442703482502235,0.45324189607497445,0.5013334863664016
65,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044325810887325,0.0004044325810887325,0.0004044325810887325,0.0004044325810887325,0.0005055407263609156,0.0005055407263609156,0.0005055407263609156,0.0005055407263609156,0.0005055407263609156,0.0005055407263609156,0.0007077570169052819,0.0007077570169052819,0.000808865162177465,0.000808865162177465,0.000808865162177465,0.000808865162177465,0.000808865162177465,0.000808865162177465,0.0009099733074496482,0.0009099733074496482,0.0009099733074496482,0.0009099733074496482,0.0009099733074496482,0.0009099733074496482,0.0013144058885383807,0.0013144058885383807,0.0013144058885383807,0.0013144058885383807,0.0013144058885383807,0.0013144058885383807,0.0019210547601714795,0.002123271050715846,0.002123271050715846,0.002123271050715846,0.0027299199223489445,0.0027299199223489445,0.0029321362128933107,0.0029321362128933107,0.004549866537248241,0.004549866537248241,0.004549866537248241,0.007482002750141552,0.007482002750141552,0.008594192348135566,0.008594192348135566,0.008594192348135566,0.009908598236673947,0.009908598236673947,0.009908598236673947,0.011425220415756695,0.014155140338105639,0.014155140338105639,0.015469546226644018,0.015469546226644018,0.02001941276389226,0.025074820027501415,0.033669012375636985,0.033669012375636985,0.04094879883523417,0.04731861198738171,0.057631642805144385,0.061777076761303895,0.0671358084607296,0.08230203025155707,0.10353474075871552,0.12780069562403948,0.1521677586346356,0.18189355334465745,0.2099005095850522,0.23851411469708,0.26884655827873494,0.30231335436382756
66,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021302986518937557,0.00031954479778406337,0.00047931719667609505,0.0005325746629734389,0.0017574963878123485,0.0018640113204070362,0.002343328517083131,0.0026096158485698507,0.002822645713759226,0.0031954479778406337,0.003301962910435321,0.0038345375734087604,0.004313854770084855,0.005911578759005172,0.007988619944601583,0.012142702315794408,0.015125120428445665,0.016083754821797854,0.018267310939988957,0.02023783719299068,0.023166997839344592,0.024711464361967566,0.028279714603889606,0.031102360317648833,0.035256442688841656,0.037120454009248696,0.03871817799816901,0.04159408117822558
67,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004598271969393902,0.0004598271969393902,0.0009196543938787804,0.0021458602523838207,0.0021458602523838207,0.002452411717010081,0.006437580757151463,0.006744132221777723,0.006744132221777723,0.008889992474161544,0.008889992474161544,0.012875161514302926,0.014407918837434227,0.01640050335750492,0.017013606286757438,0.01777998494832309,0.01992584520070691,0.02207170545309073,0.02253153265003012,0.03310755817963609,0.03494686696739366,0.041384447724545116,0.04291720504767642
68,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9878216389994384e-05,0.0001792692983399663,0.00029878216389994384,0.0004481732458499158,0.0006871989769698709,0.0009859811408698147,0.0012847633047697587,0.0012847633047697587,0.0013743979539397417,0.0014939108194997194,0.0017926929833996632,0.0022408662292495787,0.002629283042319506,0.003107334504559416,0.004302463160159192,0.004451854242109163,0.005139053219079035,0.005407957166588984,0.006125034359948849,0.006782355120528725,0.007947605559738507,0.01021835000537808,0.013654344890227434,0.015536672522797081,0.01628362793254694,0.017389121938976734
69,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,2.5688226109821278e-05,0.00010275290443928511,0.00010275290443928511,0.00012844113054910638,0.00017981758276874895,0.00017981758276874895,0.00017981758276874895,0.00028257048720803406,0.00041101161775714044,0.0005394527483062469,0.0005651409744160681,0.0005651409744160681,0.0005651409744160681,0.0006165174266357107,0.0006165174266357107,0.001027529044392851,0.001027529044392851,0.0019009287321267746,0.0021578109932249875,0.0024146932543232004,0.0028257048720803407,0.0028257048720803407,0.0030825871331785536,0.0043669984386696175,0.0044697513431089025,0.0060881095880276435,0.007012885727981209,0.007218391536859779,0.007680779606836562,0.008965190912327626,0.009427578982304409,0.010866119644454402,0.011405572392760648,0.0124331014371535
70,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821611083847665e-05,1.821611083847665e-05,1.821611083847665e-05,1.821611083847665e-05,1.821611083847665e-05,1.821611083847665e-05,1.821611083847665e-05,3.036018473079442e-05,4.857629556927107e-05,6.072036946158884e-05,8.500851724622438e-05,0.00010322462808470103,0.00012144073892317768,0.0001518009236539721,0.00016394499754628986,0.00020037721922324317,0.00023680944090019647,0.00023680944090019647,0.0002671696256309909,0.0002914577734156264,0.0002914577734156264,0.0002914577734156264,0.0002975298103617853,0.0003096738842541031,0.0003278899950925797,0.0003400340689848975,0.0003703942537156919,0.00042504258623112185,0.0005343392512619818,0.0007468605443775427,0.000995814059170057,0.0013237040542626367,0.002003772192232432
71,Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0012959914982957712,0.0025919829965915424,0.0025919829965915424,0.0025919829965915424,0.0025919829965915424,0.0025919829965915424,0.0025919829965915424,0.0025919829965915424,0.0038879744948873136,0.0038879744948873136,0.005183965993183085,0.005183965993183085,0.005183965993183085,0.005183965993183085,0.006479957491478856,0.006479957491478856,0.006479957491478856,0.006479957491478856,0.006479957491478856,0.006479957491478856,0.006479957491478856,0.006479957491478856
