,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20
77,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009054184905379015,0.009054184905379015,0.009054184905379015,0.01810836981075803,0.01810836981075803,0.01810836981075803,0.022635462263447537,0.022635462263447537,0.022635462263447537,0.027162554716137044,0.027162554716137044,0.027162554716137044,0.027162554716137044,0.07243347924303212,0.08601475660110064,0.09054184905379015,0.1267585886753062,0.14033986603337473,0.2399358999925439,0.615684573565773,1.0683938188347237,1.3536006433541627,2.0552999735210364,2.2680733187974433,3.3047774904633402,3.5130237432870577,3.961205896103319,4.400333864014201,4.812299277208947,5.437038035680098,6.215697937542694,6.768003216770814,7.229766646945143,7.773017741267884,8.773505173312266,9.588381814796376,10.960090827961297,12.159770327924017,12.757346531679032,14.292030873140774,17.049030176828683,18.26681804660216,19.29899512581537,20.3221180201232,21.25469906537724,22.685260280427123,23.676693527566123,24.880900119981533,26.424638646348654
78,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.04670005720757008,0.09340011441514016,0.09340011441514016,0.2802003432454205,0.4670005720757008,0.8406010297362614,1.3076016018119623,2.0548025171330835,2.381702917586074,2.802003432454205,3.4091041761526157,3.595904404982896,3.8294046910207467,4.529905549134297,4.763405835172148,4.763405835172148,4.950206064002429,4.950206064002429,5.277106464455419,5.4639066932857,5.697406979323549,6.678108180682521,6.8182083523052315,7.051708638343082,7.425309096003643,7.752209496456633,8.219210068532334,8.312610182947473,8.639510583400465,8.826310812230744,8.873010869438316,8.873010869438316,9.246611327098876,9.807012013589716,10.133912414042706,10.881113329363828
79,Taiwan*,0.04198720397971514,0.04198720397971514,0.12596161193914543,0.12596161193914543,0.16794881591886057,0.20993601989857572,0.33589763183772114,0.33589763183772114,0.3778848358174363,0.41987203979715143,0.41987203979715143,0.41987203979715143,0.41987203979715143,0.4618592437768666,0.4618592437768666,0.6717952636754423,0.6717952636754423,0.7137824676551574,0.7557696716348726,0.7557696716348726,0.7557696716348726,0.7557696716348726,0.7557696716348726,0.7557696716348726,0.7557696716348726,0.8397440795943029,0.9237184875537332,0.9237184875537332,0.9657056915334483,1.0076928955131634,1.0916673034725937,1.0916673034725937,1.1756417114320241,1.2596161193914543,1.3016033233711695,1.3435905273508846,1.3435905273508846,1.4275649353103148,1.6375009552088906,1.6794881591886057,1.7214753631683208,1.763462567148036,1.763462567148036,1.8474369751074664,1.8894241790871815,1.8894241790871815,1.8894241790871815,1.8894241790871815,1.9733985870466118,2.015385791026327,2.057372995006042,2.099360198985757,2.2253218109249024,2.4772450348031936,2.8131426666409145,3.233014706438066,4.198720397971514,4.534618029809235,5.668272537261545,6.424042208896417,7.095837472571859,8.187504776044452,9.027248855638756,9.866992935233059,10.580775402888216,11.210583462583944,11.882378726259386,12.512186785955112,12.848084417792833,13.519879681468277,13.813790109326282,14.233662149123434,14.61154698494087,14.905457412798876,15.241355044636597,15.66122708443375,15.787188696372894,15.913150308312039,15.955137512291754,16.039111920251184,16.16507353219033,16.291035144129477,16.50097116402805,16.50097116402805
80,"Korea, South",0.038791535066383956,0.038791535066383956,0.07758307013276791,0.07758307013276791,0.11637460519915187,0.15516614026553582,0.15516614026553582,0.15516614026553582,0.15516614026553582,0.4267068857302235,0.46549842079660747,0.5818730259957593,0.5818730259957593,0.6206645610621433,0.7370391662612952,0.8922053065268309,0.9309968415932149,0.9309968415932149,0.9697883766595988,1.0473714467923667,1.0861629818587508,1.0861629818587508,1.0861629818587508,1.0861629818587508,1.0861629818587508,1.1249545169251347,1.1637460519915186,1.2025375870579025,1.2025375870579025,4.034319646903931,7.913473153542327,16.79673468374425,23.352504109963142,32.31334871029783,37.899329759857125,48.91612571871017,68.50585092723406,90.6558174501393,122.19333545910946,144.92517500801046,168.16130451277445,201.1729008542672,218.04721860814422,236.16286548414553,255.7525906926694,273.13119840240944,283.7212874755322,290.0830992264192,291.44080295374266,300.8283544398076,305.2505894373753,309.5176582946776,313.6683525467807,316.6165092118258,319.4870828067383,322.7455717523145,326.3531845134882,332.2494978435786,335.62436139435397,341.3267170491124,347.6109457298666,347.6109457298666,350.5591023949118,354.4382559015502,358.47257554845413,362.00260523949504,367.6661693591871,371.7392805411574,374.7650202763354,379.6139621596334,383.53190720133813,386.9843538222463,390.3204258379553,393.96683013419545,397.1089444745725,398.9321466226926,400.75534877081265,402.81130012933096,404.32416999692,405.3715414437123,406.53528749570387,407.77661661782815,408.7464049944877,409.7937764412801
81,Japan,0.015813219313696794,0.015813219313696794,0.015813219313696794,0.015813219313696794,0.03162643862739359,0.03162643862739359,0.05534626759793877,0.05534626759793877,0.08697270622533236,0.11859914485272595,0.15813219313696794,0.15813219313696794,0.15813219313696794,0.17394541245066472,0.17394541245066472,0.17394541245066472,0.19766524142120992,0.19766524142120992,0.2055718510780583,0.2055718510780583,0.2055718510780583,0.2213850703917551,0.2213850703917551,0.2292916800486035,0.339984215244481,0.4664899697540554,0.5218362373519941,0.5850891146067814,0.6641552111752653,0.7432213077437493,0.8301940139690817,0.9646063781355044,1.1622716195567142,1.257150935438895,1.3441236416642275,1.4943492251443469,1.6920144665655568,1.8027070017614344,1.9054929273004635,2.0240920721531896,2.1664110459764605,2.31663662945658,2.6170877964168193,2.846379476465423,3.3207760558763266,3.6449470518071108,3.969118047737895,4.0402775346495305,4.593740210628918,5.052323570726125,5.052323570726125,5.542533369450726,6.111809264743811,6.6336455020958045,6.6336455020958045,6.9420032787128925,7.028975984938224,7.305707322927918,7.614065099545006,7.961955924446335,8.705177232190085,8.918655692924991,9.432585320620136,10.333938821500855,10.966467594048726,11.606902976253446,13.385890149044336,14.753733619679108,14.753733619679108,15.441608659824919,17.220595832615807,19.726991093836748,20.691597471972255,24.818847712847116,24.818847712847116,28.89075168612404,30.883217319649837,33.65843730920363,36.90014726851147,43.72355140237163,47.47919098937462,53.35380196441298,58.27171317097268,60.44603082660599
82,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30503707725674056,0.30503707725674056,0.30503707725674056,0.30503707725674056,0.30503707725674056,0.30503707725674056,0.30503707725674056,1.5251853862837028,1.8302224635404434,1.8302224635404434,1.8302224635404434,3.0503707725674056,3.0503707725674056,3.0503707725674056,3.0503707725674056,3.0503707725674056,3.355407849824146,3.355407849824146,3.6604449270808868,3.6604449270808868,3.6604449270808868,3.6604449270808868,4.270519081594368,4.270519081594368,4.270519081594368,4.270519081594368,4.270519081594368,4.575556158851108,4.575556158851108,4.880593236107849,4.880593236107849,4.880593236107849,4.880593236107849,4.880593236107849,5.185630313364589,9.151112317702216
83,Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285818780287099,2.285818780287099,25.144006583158085,25.144006583158085,84.57529487062266,91.43275121148395,114.29093901435493,123.43421413550334,128.00585169607754,155.4356770595227,171.4364085215324,178.2938648623937,189.72295876382918,201.15205266526468,208.009509006126,237.72515314985827,249.15424705129377,260.58334095272926,262.8691597330164,274.29825363445184,288.0131663161744,290.29898509646154,294.8706226570357,299.44226021760994,304.0138977781841,306.29971655847123,308.58553533875835,308.58553533875835,308.58553533875835,308.58553533875835,308.58553533875835,308.58553533875835,310.8713541190454,310.8713541190454,310.8713541190454,310.8713541190454,310.8713541190454
84,Cambodia,0.0,0.0,0.0,0.0,0.0,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.05981229704939957,0.11962459409879914,0.11962459409879914,0.11962459409879914,0.17943689114819872,0.17943689114819872,0.2990614852469978,0.418686079345797,0.418686079345797,0.418686079345797,1.973805802630186,2.093430396728985,2.213054990827784,3.050427149519378,3.170051743618177,5.024232952149564,5.203669843297763,5.442919031495361,5.741980516742359,5.741980516742359,5.921417407890558,5.921417407890558,6.160666596088156,6.399915784285754,6.519540378384553,6.519540378384553,6.579352675433952,6.818601863631551,6.818601863631551,6.818601863631551,6.818601863631551,6.878414160680951,6.99803875477975,7.117663348878549,7.117663348878549,7.177475645927949,7.297100240026747,7.297100240026747,7.297100240026747
85,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007311982782327903,0.007311982782327903,0.007311982782327903,0.007311982782327903,0.014623965564655806,0.014623965564655806,0.02193594834698371,0.06946383643211508,0.09871176756142669,0.12430370729957435,0.12430370729957435,0.25226340599031266,0.35097517355173935,0.42775099276618234,0.4899028464159695,0.6288305192801996,0.829910045794217,1.137013322651989,1.349060823339498,1.6451961260237782,1.8791795750582712,2.116819015483928,2.508010094338471,2.888233199019522,3.2648003123094087,3.8241669951574933,4.222670056794364,4.697948937645678,5.169571827105828,5.5863548456985175,6.131097562981947,6.5442245901834735,7.260798902851608,7.6483339903149865,8.310068432115662,9.107074555389403,10.0101044290069,10.80711055228064,12.039179651102891,12.839841765767797,14.046318924851901,15.505059489926317,16.66035276953413,17.69134234184236
86,Laos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274892929204075,0.4123393938061125,0.824678787612225,0.824678787612225,1.0995717168163,1.0995717168163,1.0995717168163,1.2370181814183374,1.3744646460203749,1.3744646460203749,1.3744646460203749,1.3744646460203749,1.5119111106224126,1.64935757522445,1.924250504428525,2.0616969690305624,2.1991434336326,2.1991434336326,2.474036362836675,2.6114828274387123,2.6114828274387123,2.6114828274387123
87,Malaysia,0.0,0.0,0.0,0.09268985972934561,0.12358647963912749,0.12358647963912749,0.12358647963912749,0.2162763393684731,0.24717295927825497,0.24717295927825497,0.24717295927825497,0.24717295927825497,0.24717295927825497,0.3089661990978187,0.37075943891738244,0.37075943891738244,0.37075943891738244,0.49434591855650994,0.49434591855650994,0.5561391583760736,0.5561391583760736,0.5561391583760736,0.5870357782858555,0.5870357782858555,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.6797256380152011,0.710622257924983,0.710622257924983,0.7724154977445468,0.8960019773836743,0.8960019773836743,1.1122783167521473,1.5448309954890935,1.5448309954890935,2.564419452511895,2.873385651609714,3.058765371068405,3.6149045294444786,3.985663968361861,4.603596366557499,4.603596366557499,6.086634122227029,7.353395538528085,13.22375332138664,17.48748686893654,20.7934251992832,24.408329728727676,27.806957918803683,31.823518507075327,36.550701353271954,40.35098560217512,46.901069023048876,50.17611073348576,55.490329357968236,62.75103503676698,66.76759562503862,71.68015819069394,76.31465117716122,81.13452388308718,85.46005067045665,89.84737069764567,96.2738676388803,102.97843415930298,107.61292714577026,113.14342210962121,117.19087931780263,122.44330470246555,127.26317740839153,130.63090897855776,134.276710127912,139.96168819131188,144.6888710375085,148.82901810541927,154.0814434900822
88,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009125662101006661,0.009125662101006661,0.009125662101006661,0.018251324202013322,0.018251324202013322,0.018251324202013322,0.018251324202013322,0.018251324202013322,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.027376986303019983,0.045628310505033305,0.054753972606039966,0.09125662101006661,0.18251324202013322,0.30114684933321983,0.4471574429493264,0.4745344292523464,0.5840423744644263,1.0129484932117394,1.2775926941409326,1.2958440183429458,1.7064988128882457,1.8433837444033456,1.9802686759184456,2.0989022832315323,2.801578265009045,3.4677515983825313,4.216055890665078,5.037365479755677,5.803921096240236,6.45184310541171,7.327906667108349,9.81008675858216,12.940188859227446,14.108273608156297,19.01787981849788,21.089405115426395,24.027868311950538,27.541248220838103,28.23479854051461,29.621899179867622,33.39992328968438,34.348992148189076,35.31631233089578,37.19619872370315,38.28215251372294,40.4084317832575,42.41607744547896,45.00776548216486,47.663333153557794
89,Singapore,0.0,0.1709302365332613,0.5127907095997839,0.5127907095997839,0.6837209461330452,0.8546511826663066,1.1965116557328292,1.1965116557328292,1.7093023653326131,2.222093074932397,2.734883784532181,3.0767442575987034,3.0767442575987034,4.102325676798271,4.786046622931317,4.786046622931317,5.1279070959978394,5.640697805597624,6.837209461330453,7.691860643996759,8.033721117063282,8.546511826663066,9.913953718929156,11.452325847728508,12.306977030394814,12.819767739994598,13.161628213061121,13.845349159194166,14.35813986879395,14.35813986879395,14.52907010532721,14.52907010532721,15.212791051460256,15.212791051460256,15.55465152452678,15.896511997593302,15.896511997593302,15.896511997593302,17.434884126392653,18.1186050725257,18.46046554559222,18.802326018658743,18.802326018658743,19.998837674391574,22.22093074932397,23.588372641590063,25.639535479989195,25.639535479989195,27.34883784532181,30.42558210292051,30.42558210292051,34.18604730665226,36.2372101450514,38.630233456517054,41.5360474775825,45.46744291784751,53.50116403491079,58.97093160397515,65.8081410653056,73.84186218236889,77.77325762263389,87.00349039543,95.3790719855598,107.85697925248789,116.74535155221747,125.12093314234728,137.08604969967558,144.26511963407253,150.2476779127367,158.28139902979999,170.9302365332613,179.3058181233911,190.4162834980531,203.2360512380477,223.74767962203904,235.0290752332343,253.14768030576,277.4197738934831,326.4767517785291,360.32093861211484,392.9686137899678,432.79535890221763,498.7744302040565,555.8651292061658
90,Thailand,0.0286533033390554,0.0429799550085831,0.07163325834763849,0.10028656168669389,0.1146132133562216,0.1146132133562216,0.20057312337338778,0.20057312337338778,0.20057312337338778,0.2722063817210263,0.2722063817210263,0.2722063817210263,0.2722063817210263,0.3581662917381925,0.3581662917381925,0.3581662917381925,0.3581662917381925,0.4584528534248864,0.4584528534248864,0.4584528534248864,0.4727795050944141,0.4727795050944141,0.4727795050944141,0.4727795050944141,0.4727795050944141,0.4871061567639418,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5014328084334695,0.5300861117725248,0.5730660667811079,0.5730660667811079,0.5873927184506357,0.6017193701201634,0.6017193701201634,0.6160460217896911,0.6160460217896911,0.6160460217896911,0.6733526284678019,0.6876792801373296,0.716332583476385,0.716332583476385,0.716332583476385,0.759312538484968,0.8452724485021343,1.002865616866939,1.0744988752145774,1.1747854369012714,1.6332382903261577,2.1060177954205717,2.535817345506403,3.037250153939872,3.8968492541115345,4.613181837587919,5.888253836175885,8.581664350047092,10.329515853729472,11.848140930699408,13.381092659338872,14.971350994656447,16.275076296583467,17.836681328561987,19.885392517304446,21.833817144360214,23.653301906390233,25.372500106733558,26.86247188036444,28.33811700232579,29.613189000913756,31.07450747120558,31.805166706351493,32.34957946979355,33.93983780511112,34.713476995265616,35.429809578742,36.07450890387075,36.547288408965166,36.948434655711935,37.43554081247588
91,Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,0.7584721337338066,1.5169442674676132,1.5169442674676132,1.5169442674676132,3.0338885349352265,4.55083280240284
92,Vietnam,0.0,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.020546837646491248,0.06164051293947374,0.06164051293947374,0.08218735058596499,0.08218735058596499,0.08218735058596499,0.10273418823245624,0.10273418823245624,0.1335544447021931,0.1335544447021931,0.14382786352543872,0.15410128234868437,0.15410128234868437,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.16437470117192998,0.18492153881842122,0.30820256469736873,0.30820256469736873,0.31847598352061435,0.39038991528333367,0.40066333410657934,0.48285068469254433,0.544491197632018,0.5753114541017549,0.6266785482179831,0.6780456423342112,0.7705064117434217,0.873240599975878,0.9348811129153517,0.9657013693850887,1.1608963270267554,1.2636305152592118,1.3766381223149136,1.4485520540776329,1.5718330799565805,1.6745672681890367,1.7875748752447385,1.9314027387701773,2.0855040211188616,2.177964790528072,2.239605303467546,2.39370658581623,2.4348002611092125,2.46562051757895,2.4758939364021955,2.516987611695178,2.5580812869881604,2.5786281246346516,2.619721799927634,2.6402686375741253,2.650542056397371,2.6916357316903534,2.7224559881600903,2.732729406983336
93,Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,10.211375472276115,30.634126416828344,30.634126416828344,30.634126416828344,71.4796283059328,71.4796283059328,71.4796283059328,71.4796283059328,71.4796283059328,71.4796283059328,71.4796283059328,91.90237925048504,153.17063208414172,153.17063208414172,153.17063208414172,153.17063208414172,194.01613397324618,194.01613397324618,194.01613397324618,194.01613397324618,214.43888491779842,214.43888491779842,234.86163586235065,234.86163586235065
94,Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.542911633820725,2.542911633820725,2.542911633820725,7.628734901462174,7.628734901462174,10.1716465352829,10.1716465352829,10.1716465352829,12.714558169103624,12.714558169103624,22.88620470438652,25.429116338207248,25.429116338207248,27.972027972027973,35.60076287349015,35.60076287349015,53.40114431023522,61.02987921169739,61.02987921169739,71.2015257469803,71.2015257469803,73.74443738080102,83.91608391608392,101.71646535282899,104.25937698664971,106.80228862047043,116.97393515575334,116.97393515575334,119.51684678957406,124.6026700572155
95,Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.959668719768939,6.959668719768939,17.399171799422348,17.399171799422348,20.879006159306815,48.71768103838257,59.15718411803598,62.63701847792045,62.63701847792045,62.63701847792045,83.51602463722726,90.4756933569962,114.83453387618749,114.83453387618749,118.31436823607196,118.31436823607196,160.0723805546856,177.47155235410793,180.9513867139924,194.8707241535303,208.79006159306817,219.22956467272158,219.22956467272158,229.66906775237499,233.14890211225946,236.6287364721439,247.06823955179732,250.5480739116818,250.5480739116818
96,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26486277459648155,0.35315036612864203,0.35315036612864203,0.35315036612864203,0.35315036612864203,0.44143795766080257,0.6180131407251236,0.9711635068537656,1.4126014645145681,1.8540394221753709,3.090065703625618,3.5315036612864206,4.237804393543705,5.032392717333149,5.9152686326547546,7.063007322572841,10.506223392327101,12.271975222970312,15.008890560467288,16.421492024981855,18.71696940481803,20.5710088269934,23.74936212215118,25.42682636126223,28.252029290291365,30.90065703625618,34.96188624673557,40.34742933019736,45.46810963906267,49.79420162413853,54.73830674993952,59.06439873501539,64.09679145234854,67.62829511363495
97,Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.890818169190167,27.781636338380334,27.781636338380334,97.23572718433117,152.79899986109183,152.79899986109183,152.79899986109183,152.79899986109183,152.79899986109183,166.689818030282,166.689818030282,166.689818030282,166.689818030282,194.47145436866234,194.47145436866234,208.3622725378525,208.3622725378525,208.3622725378525,208.3622725378525,222.25309070704267,222.25309070704267,222.25309070704267,222.25309070704267,222.25309070704267
98,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09218374063182735,0.09218374063182735,0.09218374063182735,0.09218374063182735,0.09218374063182735,0.1843674812636547,0.1843674812636547,0.4609187031591368,0.4609187031591368,0.4609187031591368,0.4609187031591368,0.4609187031591368,0.4609187031591368,1.014021146950101,1.014021146950101,1.014021146950101,1.9358585532683745,1.9358585532683745,3.1342471814821304,6.63722932549157,10.324578950764664,18.621115607629125,22.585016454797703,28.761327077130137,36.136026327676326,44.98566542833175,53.5587533070917,66.28010951428388,79.1858332027397,83.05755030927645,102.23176836069655,118.36392297126633,127.21356207192176,137.1694060601591,137.1694060601591,160.86062740253874,168.51187787498043,180.31139667585433,194.59987647378756,216.53960674416248,241.5214004553877,254.3349404032117,273.5091584546318,291.94590658099725,302.91577171618474
99,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.887308922858159,8.887308922858159,8.887308922858159,8.887308922858159,62.21116246000711,62.21116246000711,62.21116246000711,79.98578030572342,79.98578030572342,79.98578030572342,79.98578030572342,88.87308922858159,106.64770707429791,106.64770707429791,106.64770707429791,106.64770707429791,106.64770707429791,106.64770707429791,106.64770707429791,124.42232492001422,124.42232492001422,124.42232492001422,124.42232492001422,124.42232492001422
